fips,2022,2023,2024
01,0.2924805855476006,0.1375132966263772,0.10995552175135172
01001,0.2924805855476006,0.1375132966263772,0.10995552175135172
01003,0.2924805855476006,0.1375132966263772,0.10995552175135172
01005,0.2924805855476006,0.1375132966263772,0.10995552175135172
01007,0.2924805855476006,0.1375132966263772,0.10995552175135172
01009,0.2924805855476006,0.1375132966263772,0.10995552175135172
01011,0.2924805855476006,0.1375132966263772,0.10995552175135172
01013,0.2924805855476006,0.1375132966263772,0.10995552175135172
01015,0.2924805855476006,0.1375132966263772,0.10995552175135172
01017,0.2924805855476006,0.1375132966263772,0.10995552175135172
01019,0.2924805855476006,0.1375132966263772,0.10995552175135172
01021,0.2924805855476006,0.1375132966263772,0.10995552175135172
01023,0.2924805855476006,0.1375132966263772,0.10995552175135172
01025,0.2924805855476006,0.1375132966263772,0.10995552175135172
01027,0.2924805855476006,0.1375132966263772,0.10995552175135172
01029,0.2924805855476006,0.1375132966263772,0.10995552175135172
01031,0.2924805855476006,0.1375132966263772,0.10995552175135172
01033,0.2924805855476006,0.1375132966263772,0.10995552175135172
01035,0.2924805855476006,0.1375132966263772,0.10995552175135172
01037,0.2924805855476006,0.1375132966263772,0.10995552175135172
01039,0.2924805855476006,0.1375132966263772,0.10995552175135172
01041,0.2924805855476006,0.1375132966263772,0.10995552175135172
01043,0.2924805855476006,0.1375132966263772,0.10995552175135172
01045,0.2924805855476006,0.1375132966263772,0.10995552175135172
01047,0.2924805855476006,0.1375132966263772,0.10995552175135172
01049,0.2924805855476006,0.1375132966263772,0.10995552175135172
01051,0.2924805855476006,0.1375132966263772,0.10995552175135172
01053,0.2924805855476006,0.1375132966263772,0.10995552175135172
01055,0.2924805855476006,0.1375132966263772,0.10995552175135172
01057,0.2924805855476006,0.1375132966263772,0.10995552175135172
01059,0.2924805855476006,0.1375132966263772,0.10995552175135172
01061,0.2924805855476006,0.1375132966263772,0.10995552175135172
01063,0.2924805855476006,0.1375132966263772,0.10995552175135172
01065,0.2924805855476006,0.1375132966263772,0.10995552175135172
01067,0.2924805855476006,0.1375132966263772,0.10995552175135172
01069,0.2924805855476006,0.1375132966263772,0.10995552175135172
01071,0.2924805855476006,0.1375132966263772,0.10995552175135172
01073,0.2924805855476006,0.1375132966263772,0.10995552175135172
01075,0.2924805855476006,0.1375132966263772,0.10995552175135172
01077,0.2924805855476006,0.1375132966263772,0.10995552175135172
01079,0.2924805855476006,0.1375132966263772,0.10995552175135172
01081,0.2924805855476006,0.1375132966263772,0.10995552175135172
01083,0.2924805855476006,0.1375132966263772,0.10995552175135172
01085,0.2924805855476006,0.1375132966263772,0.10995552175135172
01087,0.2924805855476006,0.1375132966263772,0.10995552175135172
01089,0.2924805855476006,0.1375132966263772,0.10995552175135172
01091,0.2924805855476006,0.1375132966263772,0.10995552175135172
01093,0.2924805855476006,0.1375132966263772,0.10995552175135172
01095,0.2924805855476006,0.1375132966263772,0.10995552175135172
01097,0.2924805855476006,0.1375132966263772,0.10995552175135172
01099,0.2924805855476006,0.1375132966263772,0.10995552175135172
01101,0.2924805855476006,0.1375132966263772,0.10995552175135172
01103,0.2924805855476006,0.1375132966263772,0.10995552175135172
01105,0.2924805855476006,0.1375132966263772,0.10995552175135172
01107,0.2924805855476006,0.1375132966263772,0.10995552175135172
01109,0.2924805855476006,0.1375132966263772,0.10995552175135172
01111,0.2924805855476006,0.1375132966263772,0.10995552175135172
01113,0.2924805855476006,0.1375132966263772,0.10995552175135172
01115,0.2924805855476006,0.1375132966263772,0.10995552175135172
01117,0.2924805855476006,0.1375132966263772,0.10995552175135172
01119,0.2924805855476006,0.1375132966263772,0.10995552175135172
01121,0.2924805855476006,0.1375132966263772,0.10995552175135172
01123,0.2924805855476006,0.1375132966263772,0.10995552175135172
01125,0.2924805855476006,0.1375132966263772,0.10995552175135172
01127,0.2924805855476006,0.1375132966263772,0.10995552175135172
01129,0.2924805855476006,0.1375132966263772,0.10995552175135172
01131,0.2924805855476006,0.1375132966263772,0.10995552175135172
01133,0.2924805855476006,0.1375132966263772,0.10995552175135172
04001,0.2924805855476006,0.1375132966263772,0.10995552175135172
04003,0.2924805855476006,0.1375132966263772,0.10995552175135172
04005,0.2924805855476006,0.1375132966263772,0.10995552175135172
04007,0.2924805855476006,0.1375132966263772,0.10995552175135172
04009,0.2924805855476006,0.1375132966263772,0.10995552175135172
04011,0.2924805855476006,0.1375132966263772,0.10995552175135172
04012,0.2924805855476006,0.1375132966263772,0.10995552175135172
04013,0.2924805855476006,0.1375132966263772,0.10995552175135172
04015,0.2924805855476006,0.1375132966263772,0.10995552175135172
04017,0.2924805855476006,0.1375132966263772,0.10995552175135172
04019,0.2924805855476006,0.1375132966263772,0.10995552175135172
04021,0.2924805855476006,0.1375132966263772,0.10995552175135172
04023,0.2924805855476006,0.1375132966263772,0.10995552175135172
04025,0.2924805855476006,0.1375132966263772,0.10995552175135172
04027,0.2924805855476006,0.1375132966263772,0.10995552175135172
05001,0.2924805855476006,0.1375132966263772,0.10995552175135172
05003,0.2924805855476006,0.1375132966263772,0.10995552175135172
05005,0.2924805855476006,0.1375132966263772,0.10995552175135172
05007,0.2924805855476006,0.1375132966263772,0.10995552175135172
05009,0.2924805855476006,0.1375132966263772,0.10995552175135172
05011,0.2924805855476006,0.1375132966263772,0.10995552175135172
05013,0.2924805855476006,0.1375132966263772,0.10995552175135172
05015,0.2924805855476006,0.1375132966263772,0.10995552175135172
05017,0.2924805855476006,0.1375132966263772,0.10995552175135172
05019,0.2924805855476006,0.1375132966263772,0.10995552175135172
05021,0.2924805855476006,0.1375132966263772,0.10995552175135172
05023,0.2924805855476006,0.1375132966263772,0.10995552175135172
05025,0.2924805855476006,0.1375132966263772,0.10995552175135172
05027,0.2924805855476006,0.1375132966263772,0.10995552175135172
05029,0.2924805855476006,0.1375132966263772,0.10995552175135172
05031,0.2924805855476006,0.1375132966263772,0.10995552175135172
05033,0.2924805855476006,0.1375132966263772,0.10995552175135172
05035,0.2924805855476006,0.1375132966263772,0.10995552175135172
05037,0.2924805855476006,0.1375132966263772,0.10995552175135172
05039,0.2924805855476006,0.1375132966263772,0.10995552175135172
05041,0.2924805855476006,0.1375132966263772,0.10995552175135172
05043,0.2924805855476006,0.1375132966263772,0.10995552175135172
05045,0.2924805855476006,0.1375132966263772,0.10995552175135172
05047,0.2924805855476006,0.1375132966263772,0.10995552175135172
05049,0.2924805855476006,0.1375132966263772,0.10995552175135172
05051,0.2924805855476006,0.1375132966263772,0.10995552175135172
05053,0.2924805855476006,0.1375132966263772,0.10995552175135172
05055,0.2924805855476006,0.1375132966263772,0.10995552175135172
05057,0.2924805855476006,0.1375132966263772,0.10995552175135172
05059,0.2924805855476006,0.1375132966263772,0.10995552175135172
05061,0.2924805855476006,0.1375132966263772,0.10995552175135172
05063,0.2924805855476006,0.1375132966263772,0.10995552175135172
05065,0.2924805855476006,0.1375132966263772,0.10995552175135172
05067,0.2924805855476006,0.1375132966263772,0.10995552175135172
05069,0.2924805855476006,0.1375132966263772,0.10995552175135172
05071,0.2924805855476006,0.1375132966263772,0.10995552175135172
05073,0.2924805855476006,0.1375132966263772,0.10995552175135172
05075,0.2924805855476006,0.1375132966263772,0.10995552175135172
05077,0.2924805855476006,0.1375132966263772,0.10995552175135172
05079,0.2924805855476006,0.1375132966263772,0.10995552175135172
05081,0.2924805855476006,0.1375132966263772,0.10995552175135172
05083,0.2924805855476006,0.1375132966263772,0.10995552175135172
05085,0.2924805855476006,0.1375132966263772,0.10995552175135172
05087,0.2924805855476006,0.1375132966263772,0.10995552175135172
05089,0.2924805855476006,0.1375132966263772,0.10995552175135172
05091,0.2924805855476006,0.1375132966263772,0.10995552175135172
05093,0.2924805855476006,0.1375132966263772,0.10995552175135172
05095,0.2924805855476006,0.1375132966263772,0.10995552175135172
05097,0.2924805855476006,0.1375132966263772,0.10995552175135172
05099,0.2924805855476006,0.1375132966263772,0.10995552175135172
05101,0.2924805855476006,0.1375132966263772,0.10995552175135172
05103,0.2924805855476006,0.1375132966263772,0.10995552175135172
05105,0.2924805855476006,0.1375132966263772,0.10995552175135172
05107,0.2924805855476006,0.1375132966263772,0.10995552175135172
05109,0.2924805855476006,0.1375132966263772,0.10995552175135172
05111,0.2924805855476006,0.1375132966263772,0.10995552175135172
05113,0.2924805855476006,0.1375132966263772,0.10995552175135172
05115,0.2924805855476006,0.1375132966263772,0.10995552175135172
05117,0.2924805855476006,0.1375132966263772,0.10995552175135172
05119,0.2924805855476006,0.1375132966263772,0.10995552175135172
05121,0.2924805855476006,0.1375132966263772,0.10995552175135172
05123,0.2924805855476006,0.1375132966263772,0.10995552175135172
05125,0.2924805855476006,0.1375132966263772,0.10995552175135172
05127,0.2924805855476006,0.1375132966263772,0.10995552175135172
05129,0.2924805855476006,0.1375132966263772,0.10995552175135172
05131,0.2924805855476006,0.1375132966263772,0.10995552175135172
05133,0.2924805855476006,0.1375132966263772,0.10995552175135172
05135,0.2924805855476006,0.1375132966263772,0.10995552175135172
05137,0.2924805855476006,0.1375132966263772,0.10995552175135172
05139,0.2924805855476006,0.1375132966263772,0.10995552175135172
05141,0.2924805855476006,0.1375132966263772,0.10995552175135172
05143,0.2924805855476006,0.1375132966263772,0.10995552175135172
05145,0.2924805855476006,0.1375132966263772,0.10995552175135172
05147,0.2924805855476006,0.1375132966263772,0.10995552175135172
05149,0.2924805855476006,0.1375132966263772,0.10995552175135172
06001,0.2924805855476006,0.1375132966263772,0.10995552175135172
06003,0.2924805855476006,0.1375132966263772,0.10995552175135172
06005,0.2924805855476006,0.1375132966263772,0.10995552175135172
06007,0.2924805855476006,0.1375132966263772,0.10995552175135172
06009,0.2924805855476006,0.1375132966263772,0.10995552175135172
06011,0.2924805855476006,0.1375132966263772,0.10995552175135172
06013,0.2924805855476006,0.1375132966263772,0.10995552175135172
06015,0.2924805855476006,0.1375132966263772,0.10995552175135172
06017,0.2924805855476006,0.1375132966263772,0.10995552175135172
06019,0.2924805855476006,0.1375132966263772,0.10995552175135172
06021,0.2924805855476006,0.1375132966263772,0.10995552175135172
06023,0.2924805855476006,0.1375132966263772,0.10995552175135172
06025,0.2924805855476006,0.1375132966263772,0.10995552175135172
06027,0.2924805855476006,0.1375132966263772,0.10995552175135172
06029,0.2924805855476006,0.1375132966263772,0.10995552175135172
06031,0.2924805855476006,0.1375132966263772,0.10995552175135172
06033,0.2924805855476006,0.1375132966263772,0.10995552175135172
06035,0.2924805855476006,0.1375132966263772,0.10995552175135172
06037,0.2924805855476006,0.1375132966263772,0.10995552175135172
06039,0.2924805855476006,0.1375132966263772,0.10995552175135172
06041,0.2924805855476006,0.1375132966263772,0.10995552175135172
06043,0.2924805855476006,0.1375132966263772,0.10995552175135172
06045,0.2924805855476006,0.1375132966263772,0.10995552175135172
06047,0.2924805855476006,0.1375132966263772,0.10995552175135172
06049,0.2924805855476006,0.1375132966263772,0.10995552175135172
06051,0.2924805855476006,0.1375132966263772,0.10995552175135172
06053,0.2924805855476006,0.1375132966263772,0.10995552175135172
06055,0.2924805855476006,0.1375132966263772,0.10995552175135172
06057,0.2924805855476006,0.1375132966263772,0.10995552175135172
06059,0.2924805855476006,0.1375132966263772,0.10995552175135172
06061,0.2924805855476006,0.1375132966263772,0.10995552175135172
06063,0.2924805855476006,0.1375132966263772,0.10995552175135172
06065,0.2924805855476006,0.1375132966263772,0.10995552175135172
06067,0.2924805855476006,0.1375132966263772,0.10995552175135172
06069,0.2924805855476006,0.1375132966263772,0.10995552175135172
06071,0.2924805855476006,0.1375132966263772,0.10995552175135172
06073,0.2924805855476006,0.1375132966263772,0.10995552175135172
06075,0.2924805855476006,0.1375132966263772,0.10995552175135172
06077,0.2924805855476006,0.1375132966263772,0.10995552175135172
06079,0.2924805855476006,0.1375132966263772,0.10995552175135172
06081,0.2924805855476006,0.1375132966263772,0.10995552175135172
06083,0.2924805855476006,0.1375132966263772,0.10995552175135172
06085,0.2924805855476006,0.1375132966263772,0.10995552175135172
06087,0.2924805855476006,0.1375132966263772,0.10995552175135172
06089,0.2924805855476006,0.1375132966263772,0.10995552175135172
06091,0.2924805855476006,0.1375132966263772,0.10995552175135172
06093,0.2924805855476006,0.1375132966263772,0.10995552175135172
06095,0.2924805855476006,0.1375132966263772,0.10995552175135172
06097,0.2924805855476006,0.1375132966263772,0.10995552175135172
06099,0.2924805855476006,0.1375132966263772,0.10995552175135172
06101,0.2924805855476006,0.1375132966263772,0.10995552175135172
06103,0.2924805855476006,0.1375132966263772,0.10995552175135172
06105,0.2924805855476006,0.1375132966263772,0.10995552175135172
06107,0.2924805855476006,0.1375132966263772,0.10995552175135172
06109,0.2924805855476006,0.1375132966263772,0.10995552175135172
06111,0.2924805855476006,0.1375132966263772,0.10995552175135172
06113,0.2924805855476006,0.1375132966263772,0.10995552175135172
06115,0.2924805855476006,0.1375132966263772,0.10995552175135172
08001,0.2924805855476006,0.1375132966263772,0.10995552175135172
08003,0.2924805855476006,0.1375132966263772,0.10995552175135172
08005,0.2924805855476006,0.1375132966263772,0.10995552175135172
08007,0.2924805855476006,0.1375132966263772,0.10995552175135172
08009,0.2924805855476006,0.1375132966263772,0.10995552175135172
08011,0.2924805855476006,0.1375132966263772,0.10995552175135172
08013,0.2924805855476006,0.1375132966263772,0.10995552175135172
08014,0.2924805855476006,0.1375132966263772,0.10995552175135172
08015,0.2924805855476006,0.1375132966263772,0.10995552175135172
08017,0.2924805855476006,0.1375132966263772,0.10995552175135172
08019,0.2924805855476006,0.1375132966263772,0.10995552175135172
08021,0.2924805855476006,0.1375132966263772,0.10995552175135172
08023,0.2924805855476006,0.1375132966263772,0.10995552175135172
08025,0.2924805855476006,0.1375132966263772,0.10995552175135172
08027,0.2924805855476006,0.1375132966263772,0.10995552175135172
08029,0.2924805855476006,0.1375132966263772,0.10995552175135172
08031,0.2924805855476006,0.1375132966263772,0.10995552175135172
08033,0.2924805855476006,0.1375132966263772,0.10995552175135172
08035,0.2924805855476006,0.1375132966263772,0.10995552175135172
08037,0.2924805855476006,0.1375132966263772,0.10995552175135172
08039,0.2924805855476006,0.1375132966263772,0.10995552175135172
08041,0.2924805855476006,0.1375132966263772,0.10995552175135172
08043,0.2924805855476006,0.1375132966263772,0.10995552175135172
08045,0.2924805855476006,0.1375132966263772,0.10995552175135172
08047,0.2924805855476006,0.1375132966263772,0.10995552175135172
08049,0.2924805855476006,0.1375132966263772,0.10995552175135172
08051,0.2924805855476006,0.1375132966263772,0.10995552175135172
08053,0.2924805855476006,0.1375132966263772,0.10995552175135172
08055,0.2924805855476006,0.1375132966263772,0.10995552175135172
08057,0.2924805855476006,0.1375132966263772,0.10995552175135172
08059,0.2924805855476006,0.1375132966263772,0.10995552175135172
08061,0.2924805855476006,0.1375132966263772,0.10995552175135172
08063,0.2924805855476006,0.1375132966263772,0.10995552175135172
08065,0.2924805855476006,0.1375132966263772,0.10995552175135172
08067,0.2924805855476006,0.1375132966263772,0.10995552175135172
08069,0.2924805855476006,0.1375132966263772,0.10995552175135172
08071,0.2924805855476006,0.1375132966263772,0.10995552175135172
08073,0.2924805855476006,0.1375132966263772,0.10995552175135172
08075,0.2924805855476006,0.1375132966263772,0.10995552175135172
08077,0.2924805855476006,0.1375132966263772,0.10995552175135172
08079,0.2924805855476006,0.1375132966263772,0.10995552175135172
08081,0.2924805855476006,0.1375132966263772,0.10995552175135172
08083,0.2924805855476006,0.1375132966263772,0.10995552175135172
